  cell  ,E,W,N,S
"(146, 148)",1,1,1,0
"(147, 148)",1,1,0,0
"(148, 148)",0,0,0,1
"(149, 148)",0,0,1,1
"(150, 148)",1,0,1,0
"(151, 148)",1,0,0,1
"(152, 148)",1,0,1,0
"(153, 148)",1,0,0,1
"(154, 148)",0,0,1,1
"(155, 148)",0,0,1,1
"(156, 148)",0,0,1,1
"(157, 148)",0,1,1,0
"(158, 148)",0,0,0,1
"(159, 148)",0,0,1,1
"(160, 148)",1,0,1,0
"(161, 148)",1,1,0,1
"(162, 148)",1,0,1,0
"(163, 148)",0,1,0,1
"(164, 148)",0,0,1,1
"(165, 148)",1,0,1,0
"(166, 148)",0,1,0,1
"(167, 148)",0,0,1,1
"(168, 148)",0,0,1,1
"(169, 148)",0,0,1,1
"(170, 148)",0,1,1,0
"(171, 148)",0,1,0,1
"(172, 148)",0,0,1,1
"(173, 148)",1,0,1,0
"(174, 148)",0,1,0,1
"(175, 148)",0,0,1,1
"(176, 148)",0,1,1,0
"(177, 148)",1,0,0,1
"(178, 148)",0,1,1,0
"(179, 148)",1,0,0,1
"(180, 148)",0,1,1,0
"(181, 148)",1,1,0,0
"(182, 148)",0,1,0,1
"(183, 148)",0,0,1,1
"(184, 148)",0,1,1,0
"(185, 148)",0,1,0,1
"(186, 148)",1,0,1,0
"(187, 148)",0,1,0,1
"(188, 148)",0,1,1,0
"(189, 148)",0,1,0,1
"(190, 148)",1,0,1,0
"(191, 148)",1,0,0,1
"(192, 148)",0,0,1,1
"(193, 148)",0,1,1,0
"(194, 148)",0,0,0,1
"(195, 148)",0,0,1,1
"(196, 148)",1,0,1,1
"(197, 148)",0,0,1,0
"(198, 148)",1,1,0,0
"(199, 148)",1,1,0,1
"(200, 148)",0,1,1,0
"(1, 149)",0,1,0,1
"(2, 149)",1,0,1,0
"(3, 149)",1,0,0,1
"(4, 149)",0,1,1,0
"(5, 149)",1,0,0,1
"(6, 149)",1,1,1,0
"(7, 149)",0,0,0,1
"(8, 149)",0,1,1,0
"(9, 149)",1,1,0,0
"(10, 149)",1,0,0,1
"(11, 149)",1,1,1,0
"(12, 149)",1,0,0,1
"(13, 149)",0,0,1,0
"(14, 149)",1,1,0,0
"(15, 149)",1,0,0,0
"(16, 149)",0,1,0,1
"(17, 149)",1,0,1,0
"(18, 149)",1,1,0,0
"(19, 149)",1,1,0,0
"(20, 149)",0,1,0,1
"(21, 149)",1,0,1,0
"(22, 149)",1,1,0,0
"(23, 149)",1,0,0,1
"(24, 149)",0,0,1,1
"(25, 149)",1,0,1,0
"(26, 149)",1,0,0,1
"(27, 149)",1,0,1,0
"(28, 149)",0,1,0,1
"(29, 149)",1,0,1,0
"(30, 149)",1,0,0,1
"(31, 149)",1,0,1,0
"(32, 149)",0,1,0,0
"(33, 149)",1,0,0,1
"(34, 149)",0,1,1,0
"(35, 149)",1,1,0,0
"(36, 149)",0,1,0,1
"(37, 149)",0,1,1,0
"(38, 149)",0,1,0,1
"(39, 149)",1,0,1,0
"(40, 149)",0,1,0,1
"(41, 149)",0,1,1,0
"(42, 149)",0,1,0,1
"(43, 149)",1,0,1,1
"(44, 149)",1,0,1,0
"(45, 149)",1,1,0,0
"(46, 149)",0,1,0,1
"(47, 149)",0,0,1,1
"(48, 149)",1,0,1,0
"(49, 149)",0,1,0,1
"(50, 149)",0,0,1,1
"(51, 149)",1,0,1,0
"(52, 149)",1,0,0,1
"(53, 149)",0,0,1,1
"(54, 149)",0,0,1,1
"(55, 149)",1,0,1,0
"(56, 149)",1,1,0,0
"(57, 149)",1,1,0,1
"(58, 149)",0,0,1,1
"(59, 149)",0,0,1,1
"(60, 149)",1,0,1,0
"(61, 149)",0,1,0,1
"(62, 149)",0,0,1,1
"(63, 149)",1,0,1,0
"(64, 149)",1,0,0,1
"(65, 149)",0,0,1,1
"(66, 149)",1,0,1,0
"(67, 149)",1,0,0,1
"(68, 149)",0,0,1,1
"(69, 149)",0,1,1,0
"(70, 149)",1,0,0,1
"(71, 149)",1,1,1,0
"(72, 149)",1,1,0,0
"(73, 149)",1,0,0,1
"(74, 149)",1,0,1,0
"(75, 149)",1,1,0,0
"(76, 149)",0,1,0,0
"(77, 149)",1,1,0,0
"(78, 149)",1,1,0,0
"(79, 149)",1,0,0,1
"(80, 149)",0,1,1,0
"(81, 149)",1,1,0,0
"(82, 149)",0,1,0,1
"(83, 149)",0,1,1,0
"(84, 149)",1,1,0,0
"(85, 149)",0,1,0,0
"(86, 149)",1,0,0,1
"(87, 149)",0,1,1,0
"(88, 149)",0,1,0,1
"(89, 149)",0,0,1,1
"(90, 149)",0,1,1,0
"(91, 149)",0,1,0,1
"(92, 149)",1,0,1,0
"(93, 149)",0,0,0,1
"(94, 149)",0,1,1,1
"(95, 149)",1,0,1,0
"(96, 149)",1,0,0,1
"(97, 149)",0,0,1,1
"(98, 149)",0,0,1,1
"(99, 149)",0,0,1,1
"(100, 149)",1,1,1,1
"(101, 149)",0,0,1,1
"(102, 149)",0,1,1,0
"(103, 149)",1,0,0,0
"(104, 149)",0,1,0,1
"(105, 149)",1,0,1,0
"(106, 149)",0,1,0,0
"(107, 149)",1,1,0,0
"(108, 149)",0,1,0,1
"(109, 149)",1,0,1,0
"(110, 149)",1,1,0,1
"(111, 149)",0,0,1,1
"(112, 149)",0,0,1,1
"(113, 149)",0,1,1,1
"(114, 149)",0,0,1,0
"(115, 149)",0,1,0,1
"(116, 149)",0,1,1,0
"(117, 149)",0,1,0,1
"(118, 149)",0,0,1,1
"(119, 149)",1,0,1,0
"(120, 149)",1,0,0,1
"(121, 149)",0,0,1,1
"(122, 149)",1,0,1,0
"(123, 149)",1,0,0,1
"(124, 149)",1,1,1,0
"(125, 149)",1,0,0,1
"(126, 149)",0,0,1,1
"(127, 149)",0,1,1,0
"(128, 149)",1,1,0,0
"(129, 149)",0,1,0,1
"(130, 149)",1,0,1,0
"(131, 149)",1,0,0,1
"(132, 149)",0,0,1,1
"(133, 149)",0,1,1,0
"(134, 149)",1,0,0,0
"(135, 149)",1,1,0,1
"(136, 149)",0,1,1,0
"(137, 149)",1,1,0,0
"(138, 149)",1,0,0,1
"(139, 149)",0,0,1,1
"(140, 149)",1,0,1,0
"(141, 149)",1,1,0,0
"(142, 149)",1,0,0,1
"(143, 149)",0,1,1,0
"(144, 149)",1,0,0,1
"(145, 149)",0,0,1,1
"(146, 149)",0,1,1,0
"(147, 149)",1,1,0,0
"(148, 149)",1,0,0,1
"(149, 149)",0,0,1,1
"(150, 149)",1,1,1,0
"(151, 149)",1,1,0,0
"(152, 149)",0,1,0,1
"(153, 149)",0,1,1,0
"(154, 149)",1,0,0,1
"(155, 149)",0,0,1,1
"(156, 149)",0,0,1,1
"(157, 149)",0,0,1,1
"(158, 149)",0,0,1,1
"(159, 149)",0,0,1,1
"(160, 149)",0,1,1,0
"(161, 149)",1,1,0,0
"(162, 149)",0,1,0,1
"(163, 149)",0,0,1,1
"(164, 149)",0,0,1,1
"(165, 149)",0,1,1,0
"(166, 149)",1,0,0,1
"(167, 149)",1,0,1,0
"(168, 149)",1,0,0,0
"(169, 149)",1,0,0,1
"(170, 149)",1,0,1,1
"(171, 149)",0,0,1,1
"(172, 149)",1,0,1,0
"(173, 149)",1,1,0,0
"(174, 149)",1,0,0,1
"(175, 149)",1,0,1,0
"(176, 149)",1,0,0,1
"(177, 149)",0,1,1,0
"(178, 149)",0,0,0,1
"(179, 149)",1,1,1,0
"(180, 149)",0,0,0,1
"(181, 149)",0,1,1,1
"(182, 149)",1,0,1,0
"(183, 149)",1,0,0,1
"(184, 149)",0,0,1,1
"(185, 149)",1,0,1,0
"(186, 149)",1,1,0,0
"(187, 149)",1,0,0,1
"(188, 149)",0,0,1,1
"(189, 149)",0,0,1,1
"(190, 149)",0,1,1,0
"(191, 149)",0,1,0,1
"(192, 149)",1,0,1,0
"(193, 149)",0,0,0,1
"(194, 149)",1,0,1,1
"(195, 149)",0,0,1,1
"(196, 149)",1,1,1,0
"(197, 149)",1,0,0,1
"(198, 149)",0,1,1,0
"(199, 149)",0,1,0,1
"(200, 149)",1,0,1,0
"(1, 150)",1,0,0,0
"(2, 150)",1,1,0,0
"(3, 150)",1,1,0,0
"(4, 150)",1,0,0,1
"(5, 150)",1,1,1,0
"(6, 150)",1,1,0,0
"(7, 150)",1,0,0,1
"(8, 150)",1,0,1,0
"(9, 150)",1,1,0,0
"(10, 150)",0,1,0,0
"(11, 150)",1,1,0,0
"(12, 150)",0,1,0,1
"(13, 150)",1,0,1,0
"(14, 150)",0,1,0,1
"(15, 150)",0,1,1,1
"(16, 150)",1,0,1,0
"(17, 150)",0,1,0,1
"(18, 150)",0,1,1,0
"(19, 150)",0,1,0,1
"(20, 150)",0,0,1,0
"(21, 150)",1,1,0,0
"(22, 150)",1,1,0,0
"(23, 150)",0,1,0,1
"(24, 150)",1,0,1,0
"(25, 150)",0,1,0,1
"(26, 150)",0,1,1,0
"(27, 150)",0,1,0,1
"(28, 150)",1,0,1,0
"(29, 150)",0,1,0,0
"(30, 150)",1,1,0,0
"(31, 150)",0,1,0,1
"(32, 150)",0,0,1,1
"(33, 150)",0,1,1,1
"(34, 150)",1,0,1,0
"(35, 150)",0,1,0,1
"(36, 150)",0,0,1,1
"(37, 150)",1,0,1,1
"(38, 150)",0,0,1,0
"(39, 150)",0,1,0,1
"(40, 150)",0,0,1,1
"(41, 150)",0,0,1,1
"(42, 150)",1,0,1,0
"(43, 150)",0,1,0,0
"(44, 150)",1,1,0,0
"(45, 150)",1,1,0,0
"(46, 150)",1,0,0,0
"(47, 150)",1,0,0,1
"(48, 150)",0,1,1,0
"(49, 150)",0,0,0,1
"(50, 150)",0,0,1,1
"(51, 150)",0,1,1,1
"(52, 150)",0,1,1,0
"(53, 150)",1,0,0,1
"(54, 150)",0,0,1,0
"(55, 150)",1,1,0,0
"(56, 150)",1,1,0,0
"(57, 150)",1,1,0,0
"(58, 150)",0,0,0,1
"(59, 150)",0,0,1,1
"(60, 150)",1,1,1,0
"(61, 150)",1,0,0,1
"(62, 150)",1,0,1,0
"(63, 150)",1,1,0,0
"(64, 150)",1,1,0,0
"(65, 150)",1,0,0,1
"(66, 150)",0,1,1,0
"(67, 150)",0,1,0,1
"(68, 150)",1,0,1,0
"(69, 150)",0,0,0,1
"(70, 150)",0,1,1,0
"(71, 150)",1,1,0,0
"(72, 150)",1,1,0,0
"(73, 150)",1,1,0,0
"(74, 150)",1,1,0,0
"(75, 150)",1,1,0,0
"(76, 150)",1,0,0,1
"(77, 150)",0,1,1,0
"(78, 150)",0,1,0,1
"(79, 150)",1,1,1,0
"(80, 150)",1,0,0,1
"(81, 150)",0,1,1,0
"(82, 150)",1,0,0,1
"(83, 150)",1,0,1,0
"(84, 150)",0,1,0,1
"(85, 150)",0,0,1,1
"(86, 150)",0,1,1,0
"(87, 150)",1,0,0,1
"(88, 150)",1,0,1,1
"(89, 150)",0,0,1,1
"(90, 150)",1,0,1,1
"(91, 150)",0,0,1,0
"(92, 150)",0,1,0,1
"(93, 150)",0,0,1,1
"(94, 150)",1,0,1,0
"(95, 150)",1,1,0,0
"(96, 150)",1,1,0,0
"(97, 150)",1,0,0,1
"(98, 150)",0,0,1,1
"(99, 150)",0,0,1,1
"(100, 150)",0,1,1,0
"(101, 150)",1,0,0,1
"(102, 150)",1,0,1,0
"(103, 150)",0,1,0,1
"(104, 150)",0,0,1,1
"(105, 150)",0,1,1,1
"(106, 150)",0,0,1,1
"(107, 150)",0,1,1,0
"(108, 150)",1,0,0,1
"(109, 150)",0,1,1,0
"(110, 150)",1,1,0,0
"(111, 150)",1,0,0,1
"(112, 150)",0,0,1,1
"(113, 150)",0,0,1,1
"(114, 150)",1,0,1,1
"(115, 150)",0,0,1,1
"(116, 150)",1,0,1,1
"(117, 150)",0,0,1,1
"(118, 150)",0,0,1,1
"(119, 150)",0,1,1,0
"(120, 150)",1,1,0,0
"(121, 150)",0,0,0,1
"(122, 150)",1,1,1,0
"(123, 150)",1,1,0,0
"(124, 150)",1,1,0,0
"(125, 150)",1,1,0,0
"(126, 150)",1,0,0,1
"(127, 150)",0,0,1,1
"(128, 150)",0,1,1,1
"(129, 150)",0,0,1,1
"(130, 150)",0,1,1,1
"(131, 150)",0,1,1,0
"(132, 150)",0,0,0,1
"(133, 150)",1,0,1,1
"(134, 150)",1,1,1,0
"(135, 150)",0,1,0,1
"(136, 150)",1,0,1,0
"(137, 150)",1,1,0,0
"(138, 150)",1,1,0,0
"(139, 150)",1,0,0,1
"(140, 150)",0,1,1,0
"(141, 150)",1,1,0,0
"(142, 150)",0,1,0,1
"(143, 150)",1,0,1,0
"(144, 150)",1,1,0,0
"(145, 150)",1,0,0,0
"(146, 150)",1,0,0,1
"(147, 150)",0,1,1,0
"(148, 150)",0,1,0,1
"(149, 150)",1,0,1,0
"(150, 150)",0,1,0,0
"(151, 150)",1,1,0,0
"(152, 150)",0,0,0,1
"(153, 150)",1,0,1,1
"(154, 150)",0,1,1,1
"(155, 150)",0,0,1,1
"(156, 150)",0,0,1,1
"(157, 150)",0,0,1,1
"(158, 150)",0,0,1,1
"(159, 150)",0,0,1,1
"(160, 150)",0,0,1,1
"(161, 150)",0,1,1,0
"(162, 150)",1,0,0,1
"(163, 150)",0,0,1,1
"(164, 150)",0,0,1,1
"(165, 150)",1,0,1,1
"(166, 150)",0,1,1,0
"(167, 150)",0,1,0,1
"(168, 150)",0,1,1,0
"(169, 150)",1,1,0,0
"(170, 150)",1,1,0,0
"(171, 150)",0,0,0,1
"(172, 150)",1,1,1,0
"(173, 150)",0,1,0,1
"(174, 150)",0,1,1,0
"(175, 150)",0,1,0,1
"(176, 150)",0,1,1,0
"(177, 150)",1,0,0,1
"(178, 150)",1,0,1,0
"(179, 150)",1,1,0,1
"(180, 150)",1,0,1,0
"(181, 150)",0,0,0,1
"(182, 150)",0,1,1,1
"(183, 150)",0,1,1,1
"(184, 150)",1,0,1,1
"(185, 150)",0,1,1,0
"(186, 150)",0,1,0,1
"(187, 150)",0,1,1,1
"(188, 150)",0,0,1,1
"(189, 150)",1,0,1,0
"(190, 150)",1,0,0,1
"(191, 150)",0,0,1,0
"(192, 150)",0,1,0,1
"(193, 150)",0,0,1,1
"(194, 150)",0,1,1,0
"(195, 150)",1,0,0,1
"(196, 150)",0,1,1,0
"(197, 150)",1,1,0,0
"(198, 150)",1,0,0,1
"(199, 150)",1,0,1,0
"(200, 150)",0,1,0,0
"(1, 151)",1,1,0,0
"(2, 151)",1,1,0,0
"(3, 151)",1,1,0,0
"(4, 151)",1,1,0,0
"(5, 151)",1,1,0,0
"(6, 151)",0,1,0,0
"(7, 151)",1,1,0,0
"(8, 151)",1,1,0,0
"(9, 151)",1,1,0,1
"(10, 151)",0,0,1,1
"(11, 151)",0,1,1,0
"(12, 151)",1,0,0,1
"(13, 151)",0,1,1,1
"(14, 151)",0,0,1,0
"(15, 151)",1,0,0,1
"(16, 151)",0,1,1,0
"(17, 151)",1,0,0,1
"(18, 151)",1,0,1,0
"(19, 151)",1,0,0,1
"(20, 151)",0,0,1,1
"(21, 151)",0,1,1,0
"(22, 151)",0,1,0,0
"(23, 151)",1,0,0,1
"(24, 151)",0,1,1,1
"(25, 151)",0,0,1,1
"(26, 151)",0,0,1,1
"(27, 151)",1,0,1,0
"(28, 151)",0,1,0,1
"(29, 151)",0,0,1,1
"(30, 151)",0,1,1,0
"(31, 151)",1,0,0,1
"(32, 151)",1,0,1,0
"(33, 151)",1,0,0,0
"(34, 151)",1,1,0,0
"(35, 151)",0,0,0,1
"(36, 151)",1,0,1,0
"(37, 151)",1,1,0,0
"(38, 151)",1,0,0,1
"(39, 151)",1,0,1,0
"(40, 151)",1,0,0,1
"(41, 151)",1,0,1,0
"(42, 151)",1,1,0,0
"(43, 151)",1,0,0,1
"(44, 151)",0,1,1,0
"(45, 151)",0,1,0,1
"(46, 151)",0,1,1,0
"(47, 151)",0,1,0,1
"(48, 151)",1,0,1,0
"(49, 151)",1,0,0,1
"(50, 151)",0,0,1,1
"(51, 151)",0,0,1,1
"(52, 151)",1,0,1,0
"(53, 151)",1,1,0,1
"(54, 151)",0,0,1,1
"(55, 151)",0,1,1,0
"(56, 151)",1,1,0,0
"(57, 151)",1,1,0,0
"(58, 151)",1,0,0,1
"(59, 151)",1,0,1,0
"(60, 151)",0,1,0,1
"(61, 151)",0,1,1,0
"(62, 151)",0,1,0,1
"(63, 151)",0,1,1,0
"(64, 151)",1,1,0,0
"(65, 151)",0,1,0,1
"(66, 151)",1,0,1,0
"(67, 151)",1,0,0,1
"(68, 151)",0,1,1,0
"(69, 151)",1,0,0,1
"(70, 151)",1,0,1,0
"(71, 151)",1,1,0,0
"(72, 151)",0,1,0,1
"(73, 151)",0,1,1,0
"(74, 151)",1,1,0,0
"(75, 151)",1,1,0,0
"(76, 151)",0,1,0,1
"(77, 151)",1,0,1,0
"(78, 151)",1,0,0,1
"(79, 151)",0,1,1,0
"(80, 151)",0,1,0,1
"(81, 151)",1,0,1,0
"(82, 151)",1,1,0,0
"(83, 151)",0,1,0,1
"(84, 151)",1,0,1,1
"(85, 151)",1,0,1,0
"(86, 151)",1,0,0,0
"(87, 151)",1,1,0,0
"(88, 151)",0,1,0,1
"(89, 151)",1,0,1,0
"(90, 151)",0,1,0,0
"(91, 151)",1,0,0,1
"(92, 151)",1,0,1,1
"(93, 151)",0,0,1,0
"(94, 151)",0,1,0,1
"(95, 151)",1,1,1,0
"(96, 151)",1,1,0,0
"(97, 151)",0,1,0,1
"(98, 151)",0,0,1,1
"(99, 151)",1,0,1,0
"(100, 151)",1,0,0,0
"(101, 151)",1,1,0,0
"(102, 151)",1,1,0,0
"(103, 151)",1,0,0,1
"(104, 151)",0,0,1,1
"(105, 151)",0,0,1,1
"(106, 151)",1,0,1,0
"(107, 151)",1,0,0,1
"(108, 151)",0,1,1,0
"(109, 151)",1,0,0,0
"(110, 151)",1,1,0,0
"(111, 151)",0,1,0,1
"(112, 151)",0,0,1,1
"(113, 151)",0,0,1,0
"(114, 151)",1,1,0,0
"(115, 151)",1,0,0,1
"(116, 151)",0,1,1,0
"(117, 151)",1,0,0,1
"(118, 151)",1,0,1,0
"(119, 151)",1,0,0,1
"(120, 151)",0,1,1,1
"(121, 151)",1,0,1,0
"(122, 151)",0,1,0,1
"(123, 151)",0,1,1,0
"(124, 151)",0,1,0,0
"(125, 151)",1,1,0,0
"(126, 151)",1,1,0,1
"(127, 151)",0,0,1,1
"(128, 151)",0,0,1,1
"(129, 151)",1,0,1,1
"(130, 151)",0,0,1,1
"(131, 151)",0,0,1,1
"(132, 151)",1,0,1,0
"(133, 151)",1,1,0,0
"(134, 151)",0,1,0,1
"(135, 151)",0,0,1,0
"(136, 151)",1,1,0,0
"(137, 151)",0,1,0,1
"(138, 151)",0,1,1,0
"(139, 151)",1,1,0,0
"(140, 151)",1,0,0,0
"(141, 151)",0,1,0,1
"(142, 151)",1,0,1,0
"(143, 151)",0,1,0,1
"(144, 151)",0,1,1,1
"(145, 151)",0,1,1,0
"(146, 151)",0,1,0,1
"(147, 151)",0,0,1,1
"(148, 151)",1,0,1,0
"(149, 151)",1,1,0,1
"(150, 151)",1,0,1,0
"(151, 151)",0,1,0,1
"(152, 151)",1,0,1,0
"(153, 151)",0,1,0,1
"(154, 151)",1,0,1,0
"(155, 151)",0,0,0,1
"(156, 151)",1,0,1,1
"(157, 151)",1,0,1,0
"(158, 151)",0,0,0,1
"(159, 151)",0,0,1,1
"(160, 151)",0,0,1,1
"(161, 151)",0,0,1,1
"(162, 151)",0,1,1,1
"(163, 151)",0,0,1,1
"(164, 151)",1,0,1,0
"(165, 151)",0,1,0,0
"(166, 151)",1,0,0,1
"(167, 151)",0,0,1,1
"(168, 151)",0,0,1,1
"(169, 151)",0,1,1,0
"(170, 151)",0,1,0,1
"(171, 151)",1,0,1,0
"(172, 151)",1,1,0,0
"(173, 151)",1,0,0,1
"(174, 151)",0,0,1,1
"(175, 151)",1,0,1,0
"(176, 151)",0,0,0,1
"(177, 151)",1,1,1,0
"(178, 151)",1,1,0,0
"(179, 151)",0,1,0,0
"(180, 151)",0,1,0,1
"(181, 151)",1,0,1,0
"(182, 151)",0,0,0,1
"(183, 151)",0,0,1,1
"(184, 151)",0,1,1,0
"(185, 151)",1,0,0,1
"(186, 151)",0,0,1,1
"(187, 151)",1,0,1,0
"(188, 151)",0,0,0,1
"(189, 151)",1,1,1,0
"(190, 151)",0,1,0,1
"(191, 151)",0,0,1,1
"(192, 151)",0,0,1,1
"(193, 151)",1,0,1,0
"(194, 151)",1,0,0,1
"(195, 151)",0,1,1,0
"(196, 151)",1,0,0,1
"(197, 151)",0,1,1,0
"(198, 151)",1,1,0,0
"(199, 151)",0,1,0,1
"(200, 151)",1,0,1,0
"(1, 152)",0,1,0,1
"(2, 152)",0,1,1,0
"(3, 152)",1,1,0,0
"(4, 152)",1,1,0,0
"(5, 152)",1,1,0,0
"(6, 152)",1,0,0,1
"(7, 152)",0,1,1,0
"(8, 152)",0,1,0,1
"(9, 152)",0,1,1,0
"(10, 152)",1,0,0,1
"(11, 152)",1,0,1,0
"(12, 152)",0,1,0,1
"(13, 152)",0,0,1,1
"(14, 152)",0,0,1,1
"(15, 152)",1,1,1,0
"(16, 152)",1,0,0,1
"(17, 152)",1,1,1,0
"(18, 152)",0,1,0,1
"(19, 152)",0,1,1,0
"(20, 152)",1,0,0,1
"(21, 152)",0,0,1,1
"(22, 152)",0,0,1,1
"(23, 152)",0,1,1,0
"(24, 152)",1,0,0,1
"(25, 152)",0,0,1,1
"(26, 152)",1,0,1,0
"(27, 152)",0,1,0,1
"(28, 152)",0,0,1,0
"(29, 152)",1,0,0,1
"(30, 152)",1,0,1,0
"(31, 152)",1,1,0,0
"(32, 152)",1,1,0,0
"(33, 152)",0,1,0,1
"(34, 152)",0,1,1,1
"(35, 152)",0,0,1,1
"(36, 152)",1,1,1,0
"(37, 152)",0,1,0,1
"(38, 152)",0,1,1,0
"(39, 152)",0,1,0,1
"(40, 152)",0,1,1,0
"(41, 152)",1,1,0,0
"(42, 152)",0,1,0,1
"(43, 152)",0,1,1,0
"(44, 152)",1,0,0,1
"(45, 152)",0,0,1,1
"(46, 152)",0,0,1,1
"(47, 152)",0,0,1,1
"(48, 152)",1,1,1,0
"(49, 152)",1,1,0,0
"(50, 152)",0,0,0,1
"(51, 152)",1,0,1,0
"(52, 152)",1,1,0,0
"(53, 152)",0,1,0,0
"(54, 152)",1,0,0,1
"(55, 152)",1,0,1,0
"(56, 152)",1,1,0,0
"(57, 152)",0,1,0,1
"(58, 152)",0,1,1,0
"(59, 152)",0,1,0,1
"(60, 152)",0,0,1,1
"(61, 152)",0,0,1,1
"(62, 152)",1,0,1,0
"(63, 152)",1,0,0,1
"(64, 152)",0,1,1,0
"(65, 152)",1,0,0,0
"(66, 152)",1,1,0,0
"(67, 152)",1,1,0,0
"(68, 152)",1,0,0,1
"(69, 152)",0,1,1,0
"(70, 152)",1,1,0,0
"(71, 152)",0,1,0,1
"(72, 152)",1,0,1,1
"(73, 152)",1,0,1,0
"(74, 152)",1,1,0,0
"(75, 152)",0,1,0,1
"(76, 152)",1,0,1,0
"(77, 152)",0,1,0,1
"(78, 152)",0,1,1,1
"(79, 152)",1,0,1,0
"(80, 152)",1,0,0,1
"(81, 152)",0,1,1,0
"(82, 152)",1,1,0,0
"(83, 152)",1,0,0,1
"(84, 152)",0,1,1,0
"(85, 152)",1,1,0,0
"(86, 152)",1,1,0,1
"(87, 152)",0,1,1,1
"(88, 152)",0,0,1,0
"(89, 152)",1,1,0,0
"(90, 152)",1,0,0,1
"(91, 152)",0,1,1,0
"(92, 152)",0,1,0,1
"(93, 152)",0,0,1,1
"(94, 152)",0,0,1,1
"(95, 152)",0,1,1,0
"(96, 152)",1,1,0,1
"(97, 152)",1,0,1,0
"(98, 152)",0,0,0,1
"(99, 152)",0,1,1,1
"(100, 152)",0,1,1,0
"(101, 152)",1,1,0,0
"(102, 152)",1,1,0,1
"(103, 152)",0,1,1,1
"(104, 152)",0,0,1,0
"(105, 152)",1,0,0,1
"(106, 152)",0,1,1,0
"(107, 152)",1,1,0,0
"(108, 152)",1,0,0,0
"(109, 152)",1,1,0,1
"(110, 152)",0,1,1,0
"(111, 152)",1,0,0,1
"(112, 152)",0,0,1,1
"(113, 152)",1,0,1,1
"(114, 152)",0,1,1,0
"(115, 152)",1,1,0,0
"(116, 152)",1,0,0,1
"(117, 152)",0,1,1,0
"(118, 152)",1,1,0,0
"(119, 152)",1,1,0,0
"(120, 152)",1,0,0,0
"(121, 152)",0,1,0,1
"(122, 152)",1,0,1,0
"(123, 152)",1,0,0,1
"(124, 152)",1,0,1,0
"(125, 152)",0,1,0,1
"(126, 152)",0,1,1,0
"(127, 152)",1,0,0,1
"(128, 152)",0,0,1,1
"(129, 152)",0,1,1,0
"(130, 152)",1,0,0,1
"(131, 152)",1,0,1,0
"(132, 152)",1,1,0,0
"(133, 152)",1,1,0,1
"(134, 152)",0,0,1,1
"(135, 152)",1,0,1,0
"(136, 152)",0,1,0,1
"(137, 152)",1,0,1,0
"(138, 152)",1,0,0,1
"(139, 152)",0,1,1,0
"(140, 152)",1,1,0,1
"(141, 152)",0,0,1,0
"(142, 152)",0,1,0,1
"(143, 152)",0,0,1,1
"(144, 152)",1,0,1,0
"(145, 152)",1,0,0,1
"(146, 152)",0,0,1,1
"(147, 152)",0,0,1,1
"(148, 152)",0,1,1,0
"(149, 152)",0,1,0,0
"(150, 152)",0,1,0,1
"(151, 152)",1,0,1,0
"(152, 152)",1,1,0,0
"(153, 152)",0,0,0,1
"(154, 152)",0,1,1,1
"(155, 152)",0,0,1,1
"(156, 152)",0,1,1,0
"(157, 152)",0,1,0,1
"(158, 152)",1,0,1,0
"(159, 152)",1,0,0,1
"(160, 152)",0,0,1,1
"(161, 152)",0,0,1,1
"(162, 152)",0,0,1,1
"(163, 152)",1,0,1,0
"(164, 152)",1,1,0,1
"(165, 152)",0,0,1,1
"(166, 152)",0,1,1,1
"(167, 152)",0,0,1,1
"(168, 152)",0,0,1,1
"(169, 152)",0,0,1,1
"(170, 152)",0,0,1,0
"(171, 152)",1,1,0,0
"(172, 152)",0,1,0,1
"(173, 152)",0,1,1,0
"(174, 152)",1,0,0,0
"(175, 152)",0,1,0,1
"(176, 152)",1,0,1,1
"(177, 152)",0,1,1,0
"(178, 152)",1,1,0,0
"(179, 152)",1,0,0,1
"(180, 152)",0,0,1,1
"(181, 152)",0,1,1,0
"(182, 152)",1,0,0,1
"(183, 152)",0,0,1,1
"(184, 152)",0,0,1,1
"(185, 152)",0,1,1,1
"(186, 152)",0,0,1,0
"(187, 152)",0,1,0,1
"(188, 152)",1,0,1,0
"(189, 152)",0,1,0,1
"(190, 152)",1,0,1,0
"(191, 152)",1,0,0,1
"(192, 152)",1,0,1,0
"(193, 152)",1,1,0,0
"(194, 152)",1,1,0,0
"(195, 152)",1,0,0,0
"(196, 152)",0,1,0,1
"(197, 152)",0,0,1,1
"(198, 152)",0,1,1,1
"(199, 152)",0,0,1,0
"(200, 152)",1,1,0,0
"(1, 153)",1,0,0,1
"(2, 153)",0,0,1,1
"(3, 153)",0,1,1,0
"(4, 153)",1,1,0,0
"(5, 153)",0,1,0,1
"(6, 153)",0,1,1,0
"(7, 153)",1,0,0,1
"(8, 153)",0,0,1,1
"(9, 153)",1,0,1,0
"(10, 153)",1,1,0,0
"(11, 153)",0,1,0,1
"(12, 153)",0,0,1,1
"(13, 153)",0,0,1,1
"(14, 153)",1,0,1,0
"(15, 153)",1,1,0,0
"(16, 153)",0,1,0,0
"(17, 153)",0,1,0,1
"(18, 153)",0,0,1,1
"(19, 153)",1,0,1,1
